,Unnamed: 0,right_ascension_angle,declination_angle,ultraviolet_filter,green_filter,red_filter,near_infrared_filter,infrared_filter,run_ID,cam_col,field_ID,spec_obj_ID,redshift,plate,MJD,fiber_ID,class
31666,31666,262.475906324578,32.5167441328827,23.25517,20.72473,19.13834,18.33457,17.88589,4682.0,2.0,280.0,2.5468362443739894e+18,-0.000436246,2262.0,54623.0,184.0,2
73737,73737,32.9341276876448,-6.62411930383004,20.44489,19.95057,19.41263,19.37261,19.23134,7908.0,4.0,74.0,4.947302971224644e+18,1.017635,4394.0,55924.0,359.0,1
42437,42437,14.7584077827467,24.7134599746478,23.11018,22.56493,20.72582,19.75262,19.4546,4843.0,4.0,33.0,7.0799289230948e+18,0.5185933,6288.0,56192.0,983.0,0
13558,13558,224.646844119431,42.1285099805191,19.5163,18.27582,17.74773,17.52673,17.36117,3664.0,3.0,92.0,3.834984765757432e+18,-0.000574903,3406.0,54970.0,617.0,2
41211,41211,135.400880685933,58.3669493117651,24.0108,21.98063,20.24715,19.4109,19.16067,1412.0,5.0,12.0,6.426681584171376e+18,0.4920261,5708.0,56605.0,163.0,0
28569,28569,25.3015408586783,4.40837423949891,21.35963,21.20191,21.1283,20.97157,21.177,7727.0,3.0,235.0,9.862028717714592e+18,1.530299,8759.0,57700.0,987.0,1
16180,16180,241.912854299437,18.5532701604162,24.87384,22.89167,21.04267,19.96031,19.60053,4671.0,2.0,93.0,4.418098668995106e+18,0.564798,3924.0,55332.0,245.0,0
39276,39276,140.586727304184,14.143877144719,19.75256,18.41763,17.70963,17.30914,17.06038,5935.0,3.0,161.0,2.7449517375121265e+18,0.1444587,2438.0,54056.0,28.0,0
36586,36586,116.316059926186,67.3637383135099,17.9849,16.20089,15.44132,15.14803,15.00671,5060.0,6.0,163.0,3.3091435970177536e+18,8.886761e-05,2939.0,54515.0,450.0,2
70500,70500,205.939127539811,13.7760111711374,20.06281,18.04533,16.89789,16.44296,16.06726,3971.0,3.0,50.0,1.9996420048662303e+18,0.1480023,1776.0,53858.0,159.0,0
53217,53217,111.046081674718,43.2249131890184,24.18473,23.03732,21.61118,20.70202,20.42551,4264.0,5.0,43.0,4.1164616711612887e+18,0.505754,3656.0,55241.0,624.0,0
33880,33880,337.549902382015,24.1680552777645,25.26187,22.6744,21.16474,20.18953,19.71861,8110.0,2.0,93.0,7.092291286879984e+18,-4.801371e-05,6299.0,56478.0,901.0,2
85329,85329,334.337421952006,25.9498852976709,19.74494,18.63134,18.25551,18.12192,18.03696,8162.0,2.0,93.0,8.612056343267006e+18,-0.0001038012,7649.0,57574.0,174.0,2
92805,92805,36.7458349845393,-4.52183067783733,21.59826,21.62314,21.42458,21.24156,20.52125,7881.0,3.0,267.0,8.146053062555097e+18,0.9153889,7235.0,56603.0,608.0,1
19091,19091,210.679508737088,40.1873324212089,19.64125,18.30264,17.66126,17.30175,17.07034,3919.0,5.0,56.0,1.5527067329862308e+18,0.109039,1379.0,53084.0,330.0,0
71994,71994,16.5269311459778,7.02360591355275,19.35442,19.25961,19.28695,19.01711,19.01733,5656.0,3.0,125.0,1.24660843066187e+19,1.873647,11072.0,58436.0,438.0,1
93395,93395,232.241453115172,12.7852343098359,24.43907,21.69339,19.69708,18.97722,18.47496,5322.0,5.0,150.0,5.506920576625957e+18,0.4190184,4891.0,55736.0,524.0,0
89550,89550,61.2431005341077,-5.4823196796293,19.38626,18.31732,18.03179,17.93318,17.86702,1729.0,4.0,489.0,3.55458318445482e+18,0.0001883586,3157.0,54802.0,426.0,2
15980,15980,188.402263566082,-2.21581683561712,24.78916,22.58524,20.93438,19.76437,19.29945,1140.0,4.0,237.0,4.2537678581344727e+18,0.6125908,3778.0,55213.0,429.0,0
86575,86575,256.876251031607,40.9591431438302,20.90296,18.9029,17.62864,17.0727,16.65414,4011.0,4.0,183.0,6.826596769553734e+18,0.197195,6063.0,56098.0,966.0,0
92130,92130,254.057445201225,37.9308562489377,23.55606,21.24315,19.37519,17.81827,17.01347,2335.0,4.0,54.0,7.116127563352904e+17,-0.001026235,632.0,52071.0,160.0,2
10166,10166,190.798630282011,29.6481017158722,19.25973,17.23646,16.28923,15.84673,15.51219,4649.0,3.0,59.0,2.518670041667365e+18,0.09589882,2237.0,53828.0,116.0,0
46808,46808,223.972677905338,17.6619771190338,26.42152,21.51338,19.74298,18.87896,18.36194,5183.0,3.0,595.0,6.168976389704014e+18,0.4884003,5479.0,56016.0,621.0,0
32734,32734,168.494598953792,12.51189222881,19.27425,19.14459,19.00247,18.96327,18.89629,3804.0,5.0,74.0,1.8060946850646853e+18,1.421059,1604.0,53078.0,550.0,1
32111,32111,216.116219359771,57.2094340071539,17.94777,17.02475,16.81203,16.75883,16.76915,3225.0,6.0,59.0,2.772132772934871e+18,-0.0008553389,2462.0,54561.0,608.0,2
90809,90809,244.458148514597,52.3385933574684,19.30523,17.3637,16.48622,16.08353,15.7427,2206.0,6.0,151.0,7.016099489660539e+17,0.0627525,623.0,52051.0,634.0,0
1780,1780,195.658916889571,20.7128639993142,22.81715,21.34332,20.63828,19.83549,19.69806,5314.0,6.0,122.0,6.597961297144601e+18,0.5811149,5860.0,56046.0,683.0,1
49623,49623,323.511726108462,7.55779687538724,22.27478,21.46608,21.44406,21.15802,21.00162,7770.0,4.0,75.0,4.602788312033548e+18,2.210802,4088.0,55451.0,398.0,1
51154,51154,350.948337588525,0.758437568105084,22.363,20.44463,18.83406,18.19682,17.74433,4188.0,5.0,49.0,4.740301482422984e+18,0.2783912,4210.0,55444.0,956.0,0
4211,4211,172.008036461404,28.2358788016542,19.61031,18.05949,17.40741,17.1338,16.99252,5061.0,1.0,373.0,3.627748537464365e+18,-0.0004868809,3222.0,54862.0,360.0,2
60245,60245,197.980531312567,35.3974137660221,21.02908,18.88956,17.60655,17.12192,16.78258,4552.0,6.0,171.0,2.2777915085412367e+18,0.1823367,2023.0,53851.0,349.0,0
35404,35404,117.147922713696,26.2121766920992,23.09649,21.76031,20.33638,19.47598,19.01635,2830.0,4.0,45.0,5.020504600551381e+18,0.4852278,4459.0,55533.0,425.0,0
12578,12578,194.226045055848,46.4184306686816,23.0183,21.16107,19.99233,19.63405,19.4385,3699.0,2.0,64.0,8.35104381393098e+18,-8.76416e-05,7417.0,56753.0,888.0,2
49631,49631,111.872305285251,41.6091482642856,21.35818,19.84618,18.82987,18.21435,18.11305,6573.0,6.0,197.0,6.689116036233714e+18,0.195993,5941.0,56193.0,526.0,1
87719,87719,254.313510990863,46.8041610630081,20.16179,19.95518,19.84355,19.74081,19.62999,4682.0,2.0,176.0,9.613025890251592e+18,2.01387,8538.0,57549.0,336.0,1
61763,61763,16.7171384929782,-1.47182602015013,19.25167,18.16816,17.75491,17.60376,17.54532,7780.0,6.0,13.0,1.0507061343559113e+19,-0.0003055627,9332.0,58072.0,594.0,2
52431,52431,207.213006565344,57.3949993130617,22.47371,21.34216,19.76122,19.14908,18.67326,3225.0,2.0,29.0,9.231354615894923e+18,0.3108914,8199.0,57428.0,368.0,0
417,417,137.085885285917,1.31457732889735,22.35982,21.26509,19.42787,18.74381,18.30585,6574.0,4.0,138.0,4.298934426765908e+18,0.3858348,3818.0,55532.0,904.0,0
80922,80922,119.719517442674,65.1818478038415,19.32558,19.08316,18.92053,18.68271,18.61917,5060.0,1.0,173.0,3.611958450826879e+18,1.643877,3208.0,54853.0,260.0,1
46582,46582,251.778294811782,38.6584963603166,20.33824,20.50671,19.87554,19.84773,19.9735,2335.0,1.0,44.0,1.2069790900911626e+19,1.315536,10720.0,58250.0,523.0,1
45605,45605,219.38042518014,44.6494970504628,25.58999,22.35742,20.87194,19.83364,19.50738,3664.0,4.0,62.0,6.819808659658529e+18,0.5467159,6057.0,56099.0,847.0,0
39191,39191,254.711434350533,21.945677127344,25.05058,21.29326,19.5015,18.82654,18.44335,3926.0,6.0,204.0,4.704052236829088e+18,0.3366542,4178.0,55653.0,154.0,0
29789,29789,139.853162490097,35.6364719122539,26.48722,21.8836,20.11385,19.32381,18.83885,3606.0,4.0,109.0,5.228730668901751e+18,0.4712108,4644.0,55922.0,187.0,0
42483,42483,233.153096339173,2.45194529657309,19.30552,18.07979,17.36353,16.98679,16.76245,1458.0,5.0,723.0,3.326056285647956e+18,0.1306854,2954.0,54561.0,538.0,0
10965,10965,246.292318084636,28.2872443377151,26.99184,21.81405,20.17487,19.24831,18.64161,3926.0,5.0,138.0,5.635265194798373e+18,0.517435,5005.0,55751.0,495.0,0
78647,78647,156.639101843794,38.3909356453859,22.52986,21.82584,21.51771,21.79537,20.97275,3647.0,2.0,120.0,5.133136648629148e+18,0.2662439,4559.0,55597.0,578.0,0
90445,90445,234.343219742285,45.9878449400066,21.21209,21.06173,20.444,20.50977,20.47156,3705.0,4.0,207.0,9.5814281300754e+18,1.111829,8510.0,57846.0,72.0,1
1821,1821,316.422382978872,7.78739626288077,21.96249,21.70002,21.45654,21.16948,20.97495,7773.0,2.0,22.0,1.2741946275832e+19,2.11799,11317.0,58398.0,498.0,1
29313,29313,205.345646904099,45.7717557220006,19.13869,18.18734,17.83827,17.58269,17.47745,3699.0,4.0,115.0,1.649564361510906e+18,0.1467492,1465.0,53082.0,440.0,0
79322,79322,231.922280701164,-1.27032631315819,23.46245,22.15631,21.04442,20.08035,19.62959,2379.0,5.0,152.0,4.517122885131984e+18,0.6013915,4012.0,55327.0,45.0,0
11806,11806,217.834402804906,41.7868433252914,25.65437,22.41392,20.82328,19.59733,18.90841,3699.0,2.0,181.0,6.822992570035231e+18,0.6680937,6060.0,56074.0,142.0,0
36212,36212,257.982614045032,32.883578983345,19.43017,19.32724,19.1905,18.90154,18.796,2335.0,4.0,94.0,5.62163647307608e+18,1.952671,4993.0,55738.0,66.0,1
43020,43020,25.6977275331237,11.5229381931743,23.29077,21.4222,21.17812,21.13046,20.98575,7773.0,3.0,478.0,5.249008681404881e+18,-5.816454e-05,4662.0,55590.0,230.0,2
19803,19803,8.02002632676647,18.1672808393809,22.61843,21.57656,19.91691,19.26347,18.76274,7713.0,5.0,282.0,6.972835116914858e+18,0.3756477,6193.0,56237.0,498.0,0
94016,94016,133.733141499894,37.2568966372648,21.51567,19.1401,17.72992,17.19896,16.84669,2961.0,5.0,141.0,1.053930319117314e+18,0.2172916,936.0,52705.0,320.0,0
58667,58667,50.5165603093878,0.736923187414579,19.34365,18.20741,17.77177,17.47656,17.30162,4849.0,5.0,792.0,1.7058997613887754e+18,0.03818857,1515.0,52932.0,587.0,0
93193,93193,147.733522267767,30.4120948786081,22.95206,22.95873,22.42073,21.53105,22.65822,4518.0,1.0,132.0,1.176243176942052e+19,0.7874324,10447.0,58143.0,565.0,0
22596,22596,131.074670056357,45.824274367216,21.73522,20.85933,20.0313,19.58531,19.37171,2243.0,4.0,108.0,7.201310886417684e+18,0.5891283,6396.0,56358.0,200.0,0
23132,23132,253.46540102052,22.5809484746588,18.87774,17.8215,17.46485,17.31273,17.23733,3926.0,5.0,196.0,3.7042948890480886e+18,-0.0004623762,3290.0,54941.0,306.0,2
17409,17409,216.444426629895,38.504988489755,26.73586,22.22511,20.70761,19.75039,19.38956,3919.0,5.0,88.0,5.306566198590462e+18,0.5166692,4713.0,56044.0,727.0,0
1080,1080,7.41853492269564,3.27038013973239,22.0212,21.90779,21.66865,21.67669,21.28973,7712.0,5.0,379.0,9.848283168083565e+18,2.049713,8747.0,57401.0,133.0,1
57917,57917,166.816811020096,28.5160714551753,25.40339,22.88455,21.05153,19.93149,19.57491,5061.0,3.0,343.0,7.245355397795829e+18,0.5275022,6435.0,56341.0,689.0,0
92030,92030,203.385292493753,48.1605506684235,21.15155,21.32053,20.87642,21.07314,21.51955,3650.0,3.0,90.0,8.338646821200222e+18,1.261793,7406.0,56805.0,844.0,1
72862,72862,141.81369197046,28.1615282622985,22.33667,23.41139,22.06931,21.31443,20.96295,4518.0,1.0,94.0,1.0844939618480314e+19,0.9280337,9632.0,58130.0,988.0,0
35487,35487,237.084801121916,25.691293139313,18.96106,16.99034,15.98913,15.5234,15.13703,4512.0,4.0,250.0,2.0817983381260472e+18,0.06937313,1849.0,53846.0,34.0,0
99157,99157,128.233449497946,40.0004947595963,21.81331,21.31541,21.15092,20.72749,20.77617,2822.0,2.0,152.0,9.93857149026516e+18,1.898913,8827.0,57444.0,920.0,1
34447,34447,233.282110648911,35.6651729678996,23.15095,20.84002,19.19156,18.49037,18.03681,3926.0,3.0,50.0,5.600355430553639e+18,0.4145544,4974.0,56038.0,470.0,0
92565,92565,128.040364644872,33.6528475075481,21.57561,19.31989,17.71391,17.0981,16.7178,2961.0,5.0,102.0,1.0505487700491244e+18,0.2777654,933.0,52642.0,306.0,0
80097,80097,352.188270711993,1.11830925567037,22.54498,22.07559,21.7406,21.01262,22.31777,4188.0,6.0,58.0,1.0360764718390729e+19,0.899128,9202.0,57713.0,850.0,0
93613,93613,197.563760047237,35.3157385836189,19.3357,17.99585,17.37129,16.97836,16.78093,4576.0,6.0,516.0,2.2698450622569777e+18,0.1209354,2016.0,53799.0,112.0,0
63583,63583,169.862094928473,36.2780085636196,18.5854,17.41669,16.91792,16.54404,16.37147,4392.0,3.0,152.0,2.2935403565469143e+18,0.08571604,2037.0,53446.0,299.0,0
25722,25722,117.26946173073,42.0319661010426,21.26225,21.01805,20.77174,20.73369,20.59562,6573.0,5.0,224.0,9.33497588961066e+18,2.070155,8291.0,57391.0,508.0,1
51127,51127,25.6254211886703,21.6836269507625,24.46675,22.70624,21.72115,21.35929,21.19759,7932.0,5.0,169.0,8.155115237827433e+18,0.0,7243.0,56629.0,808.0,0
10147,10147,329.58259252915,6.25670996919282,23.51731,21.11691,19.22181,18.6206,18.24203,5655.0,4.0,154.0,4.611936249615505e+18,0.3373567,4096.0,55501.0,910.0,0
71988,71988,139.762229573677,27.2508639489083,20.4107,18.5899,17.47468,16.95909,16.6489,4518.0,1.0,81.0,2.180903635645393e+18,0.1802585,1937.0,53388.0,129.0,0
61400,61400,36.1667548645096,-0.497603767508004,25.39488,22.54278,21.09985,19.96232,19.54956,2700.0,2.0,107.0,4.771694463725884e+18,0.5856088,4238.0,55455.0,475.0,0
93179,93179,150.71527744657,20.8168146974116,25.24428,22.71707,22.10524,21.39954,21.07143,5137.0,3.0,250.0,1.0784079995364202e+19,0.7350898,9578.0,57817.0,766.0,0
94984,94984,114.276643883571,26.4887736017613,21.34275,21.37717,21.49825,21.05515,21.17134,2822.0,2.0,33.0,1.249203965303222e+19,1.766318,11095.0,58439.0,655.0,1
95393,95393,137.911684374044,24.1538485009641,23.35896,23.22404,22.8914,21.35023,21.18304,5045.0,5.0,183.0,1.080533356049782e+19,0.8615268,9597.0,58137.0,262.0,0
42150,42150,10.6483045973952,2.5527797067972,22.30235,22.02941,21.7975,21.4371,21.07857,7717.0,4.0,400.0,8.845298488378154e+18,1.657454,7856.0,57260.0,832.0,1
70260,70260,137.351450602654,18.2285990458413,22.08675,21.60176,21.74158,21.40464,21.0243,5112.0,1.0,183.0,5.968555485561117e+18,1.815238,5301.0,55987.0,582.0,1
21845,21845,132.951459946258,19.1235435948126,23.42995,22.38121,20.51154,19.48074,18.96972,5061.0,3.0,128.0,5.827665993649117e+18,0.5606911,5176.0,56221.0,29.0,0
81488,81488,346.092336562546,1.0955813392927,22.77785,22.97618,22.22126,21.9664,21.57007,4188.0,6.0,17.0,1.0364133072228866e+19,0.7486144,9205.0,57711.0,816.0,0
79066,79066,0.921030588441681,28.4060066931983,20.73725,19.14093,18.49969,18.25212,18.12094,4152.0,4.0,105.0,3.179674452522724e+18,-0.0003112667,2824.0,54452.0,484.0,2
79299,79299,181.652238350342,11.2489283034991,19.73333,18.24495,17.64132,17.3982,17.25077,5973.0,6.0,158.0,3.618687462206972e+18,0.0009563626,3214.0,54866.0,164.0,2
75897,75897,44.7078784978949,-0.695449545887255,25.60413,22.81937,21.38466,20.30915,19.28093,4263.0,2.0,414.0,4.776085913519544e+18,0.6997867,4242.0,55476.0,67.0,0
60004,60004,129.993587743477,46.6494828883336,20.20837,19.5448,18.67252,18.21979,17.89465,2074.0,2.0,77.0,6.192677964963123e+17,0.2489448,550.0,51959.0,83.0,1
24231,24231,130.535156744934,10.4836490553278,22.08396,20.57157,19.68967,19.17612,18.53715,5972.0,4.0,101.0,5.949509743114738e+18,2.497708,5284.0,55866.0,926.0,1
36369,36369,340.098069827957,2.92877642282176,20.28985,20.26399,19.85846,19.73491,19.6366,7712.0,5.0,197.0,1.2731793660808813e+19,1.415032,11308.0,58426.0,427.0,1
85823,85823,170.815124424259,46.698887456867,22.68499,19.66433,18.06527,17.46931,17.06738,3698.0,4.0,105.0,1.6236337536224727e+18,0.2972035,1442.0,53050.0,313.0,0
79833,79833,199.127742085835,-0.765351028058247,17.68675,16.4453,16.00829,15.84068,15.77711,752.0,2.0,371.0,8.394725211443058e+18,7.789464e-05,7456.0,56727.0,56.0,2
37421,37421,246.284161742289,36.25329350983,22.97257,21.63184,20.33776,19.58784,19.14414,3705.0,2.0,295.0,5.844773842204252e+18,0.3725564,5191.0,56065.0,827.0,0
90689,90689,11.1345281601146,9.90030013433211,22.98779,22.28387,20.53886,19.55637,19.03112,7880.0,3.0,116.0,5.114087888515257e+18,0.5657455,4542.0,55833.0,911.0,0
27821,27821,155.54065858069,58.4445148077677,22.74888,22.21495,21.11069,20.10687,19.45419,2304.0,2.0,98.0,9.216788561130708e+18,0.8060812,8186.0,57452.0,625.0,0
46904,46904,130.234323211977,11.4342193858347,22.51786,20.76506,19.01512,18.43756,18.07859,5935.0,3.0,91.0,5.952796734568816e+18,0.3559228,5287.0,55952.0,596.0,0
40065,40065,231.103390242632,-0.860000791969889,21.0981,19.06145,17.83976,17.22228,16.73255,2379.0,6.0,146.0,3.5244078377051136e+17,0.1306896,313.0,51673.0,124.0,0
44859,44859,48.6071259151241,0.279367513392096,20.35457,18.86726,17.84929,16.94556,16.2318,4849.0,4.0,779.0,9.132656728033464e+17,2.498441e-05,811.0,52669.0,585.0,2
77406,77406,258.634239737445,31.8673171205494,19.74751,17.90611,16.99717,16.55855,16.22667,2335.0,4.0,102.0,1.098897041259522e+18,0.0794659,976.0,52413.0,68.0,0
50848,50848,236.813168157993,14.3300837618915,23.2459,23.55459,21.29597,19.77813,19.29224,5183.0,3.0,680.0,5.517071542901823e+18,0.6762702,4900.0,55739.0,589.0,0
34284,34284,134.134501878043,43.8315241703826,21.9689,22.41351,21.89421,21.99293,21.50039,2825.0,2.0,187.0,9.323597587675374e+18,0.6717499,8281.0,57042.0,74.0,0
98225,98225,51.3779231340616,-0.585456247051939,20.44461,18.55954,17.68769,17.28992,16.99859,4849.0,2.0,798.0,4.661745447139021e+17,0.03794003,414.0,51869.0,189.0,0
32265,32265,149.579727988829,17.1372127181685,17.41477,16.25568,16.41209,16.61982,16.73728,5935.0,5.0,222.0,2.910556606162823e+18,0.0002318344,2585.0,54097.0,383.0,2
51737,51737,315.429107579613,-7.35780990449681,26.7546,21.24574,19.39703,18.4821,17.96934,1737.0,2.0,55.0,7.17246105888254e+17,0.471516,637.0,52174.0,174.0,0
6219,6219,204.28961882818,28.2417981209562,24.109,21.48279,19.6255,18.75286,18.25852,4649.0,3.0,139.0,7.308252410639833e+18,0.4827717,6491.0,56337.0,131.0,0
10304,10304,138.7259537022,14.2862245168322,23.38613,22.07433,21.89105,20.86013,21.35277,5935.0,4.0,150.0,1.0749006673765226e+19,0.8603485,9547.0,57806.0,146.0,0
11430,11430,222.27410137,40.118527580363,24.02268,21.15696,19.65721,18.74172,18.16129,3699.0,2.0,206.0,3.812435431237198e+18,1.958051e-05,3386.0,54952.0,503.0,2
47134,47134,252.98368211299,33.5836872145555,19.13644,17.85645,17.34897,17.13426,17.02637,3225.0,4.0,288.0,3.8922781178924646e+18,-0.0001876393,3457.0,54984.0,153.0,2
83474,83474,28.9891542826304,15.2077704359065,22.75584,22.45206,20.94363,19.97786,19.51856,7713.0,1.0,417.0,5.243542734242077e+18,0.6601869,4657.0,55591.0,825.0,1
39335,39335,53.395171590476,0.757547927759272,21.12295,19.4935,18.87098,18.61798,18.4915,4849.0,5.0,811.0,2.329633748699605e+18,0.0002883226,2069.0,53376.0,534.0,2
31826,31826,215.511670082315,53.009491856283,20.28516,20.26868,19.97208,19.87107,19.90155,3705.0,2.0,113.0,8.26300042110857e+18,1.390716,7339.0,56799.0,76.0,1
660,660,231.331664156178,32.598877672792,23.45292,20.71039,18.80981,18.17969,17.86136,3927.0,4.0,25.0,1.56176533498e+18,0.3480716,1387.0,53118.0,517.0,0
92435,92435,341.175246790181,21.6618222473045,24.6644,22.79559,21.09187,19.89715,19.54422,8108.0,6.0,125.0,7.101106616775498e+18,0.6350465,6307.0,56205.0,203.0,0
21190,21190,181.083186565369,33.7093108861204,24.46364,21.78044,20.46984,19.61671,19.37359,4576.0,1.0,426.0,5.191709007530973e+18,0.5154041,4611.0,55603.0,671.0,0
43979,43979,200.246266797238,36.4285910402064,18.55743,17.26847,16.60109,16.25584,16.03695,4512.0,3.0,29.0,2.2778396121749524e+18,0.1166289,2023.0,53851.0,524.0,0
27857,27857,228.903210475724,12.311724586661,22.74212,21.62912,20.19503,19.18573,18.70268,5322.0,2.0,129.0,6.17899129131528e+18,0.5927367,5488.0,56013.0,191.0,0
20818,20818,133.573407080066,53.4597898161505,18.29142,17.47797,17.19462,16.88491,16.57952,1331.0,4.0,202.0,5.802911307994e+18,2.407168,5154.0,55864.0,84.0,1
30892,30892,334.462119363253,26.3630237990781,22.76532,22.59155,22.24181,22.05685,22.34539,8162.0,3.0,95.0,8.612047822051891e+18,-0.0009472314,7649.0,57574.0,143.0,2
31072,31072,216.095463533268,0.363964209972262,25.20887,23.17447,21.48656,20.17281,19.74964,756.0,4.0,670.0,4.5387665012941353e+18,0.6520212,4031.0,55604.0,960.0,0
80476,80476,75.1103847054546,-3.38007031897664,19.61699,17.22307,16.12239,15.71778,15.49411,7178.0,4.0,50.0,3.613142350861279e+18,6.625622e-05,3209.0,54906.0,471.0,2
48359,48359,345.488255472155,2.93279590369399,25.30155,22.10835,20.79738,19.98546,19.64789,7717.0,5.0,233.0,4.829093925225781e+18,0.4482214,4289.0,55856.0,397.0,0
1319,1319,8.72096177190082,1.48127396912469,22.08716,21.84562,21.57556,21.4399,21.63949,7712.0,1.0,388.0,8.843981819026364e+18,1.799394,7855.0,57011.0,138.0,1
86337,86337,128.622708022658,33.4812310702875,21.55145,21.06823,20.92666,20.76588,20.64208,2961.0,4.0,103.0,1.1522669790134297e+19,2.265707,10234.0,58153.0,764.0,1
10967,10967,327.483524088696,26.437051388105,26.25446,21.46836,19.65934,18.90267,18.46435,8115.0,3.0,57.0,6.710578226719382e+18,0.4195584,5960.0,56097.0,781.0,0
46432,46432,204.105143890746,35.8183258763429,18.3078,16.66474,15.85981,15.43788,15.11561,4512.0,3.0,50.0,2.365585313113336e+18,0.05172038,2101.0,53858.0,253.0,0
95065,95065,30.698354886526,28.1036629782902,22.57125,21.96025,20.81812,19.7219,19.15232,8097.0,5.0,52.0,7.059632489560824e+18,0.6223059,6270.0,56273.0,873.0,0
93643,93643,165.350274100078,23.4341473937683,20.28658,18.32818,17.19063,16.77055,16.3918,5137.0,3.0,342.0,2.79902049366602e+18,0.1506058,2486.0,53876.0,121.0,0
